customer_id,last_order_date,recency,frequency,monetary,r_score,f_score,m_score,rfm_segment
113150,2024-05-04,607,2,659.91,1,3,2,Others
113151,2025-02-18,317,2,216.85,2,3,1,Others
113152,2025-05-22,224,2,324.34000000000003,3,3,2,Others
113153,2025-12-04,28,9,3624.42,5,5,5,Champions
113155,2024-11-17,410,2,320.84999999999997,2,3,2,Others
113156,2024-12-04,393,1,118.66,2,2,1,Lost
113157,2025-09-24,99,2,163.94,4,3,1,Potential Loyalists
113158,2025-12-28,4,4,1630.1,5,4,4,Champions
113160,2025-09-12,111,1,861.79,4,2,3,Potential Loyalists
113161,2025-01-21,345,5,1724.95,2,4,4,At Risk
113162,2025-12-28,4,9,4442.79,5,5,5,Champions
113163,2023-11-15,778,1,130.02,1,2,1,Lost
113164,2024-12-15,382,1,261.73,2,2,1,Lost
113165,2025-08-15,139,2,627.2,3,3,2,Others
113166,2025-10-18,75,5,569.77,4,4,2,Others
113168,2025-03-26,281,1,168.78,3,2,1,Others
113170,2025-04-12,264,7,3683.1600000000003,3,5,5,Loyal
113173,2025-10-16,77,2,1070.24,4,3,3,Potential Loyalists
113174,2025-11-12,50,6,2922.95,4,5,5,Champions
113175,2025-12-09,23,1,137.84,5,2,1,Potential Loyalists
113176,2025-06-24,191,7,924.74,3,5,3,Loyal
113177,2025-11-20,42,9,3104.88,4,5,5,Champions
113179,2024-06-17,563,2,821.72,1,3,3,Others
113180,2025-11-15,47,5,1961.74,4,4,4,Champions
113182,2025-10-30,63,19,9414.28,4,5,5,Champions
113185,2025-03-20,287,2,1183.66,2,3,3,Others
113186,2024-02-27,674,2,664.19,1,3,2,Others
113187,2024-02-18,683,2,251.11,1,3,1,Others
113188,2025-07-27,158,3,6028.4800000000005,3,4,5,Loyal
113190,2025-08-15,139,1,67.1,3,2,1,Others
113191,2025-04-26,250,2,932.49,3,3,3,Others
113192,2024-09-14,474,2,1753.7,2,3,4,Others
113194,2024-12-07,390,3,283.28,2,4,1,Others
113198,2025-11-17,45,6,1641.53,4,5,4,Champions
113199,2025-10-15,78,5,2453.4,4,4,4,Champions
113200,2025-11-06,56,2,680.79,4,3,2,Potential Loyalists
113202,2025-11-14,48,9,5222.84,4,5,5,Champions
113203,2023-04-26,981,1,677.35,1,2,2,Lost
113204,2025-12-02,30,2,288.33,5,3,1,Potential Loyalists
113205,2025-08-28,126,3,599.66,4,4,2,Others
113207,2025-11-30,32,21,8732.75,5,5,5,Champions
113208,2025-03-30,277,3,1066.54,3,4,3,Loyal
113209,2025-11-12,50,4,3459.2999999999997,4,4,5,Champions
113210,2024-12-09,388,2,842.39,2,3,3,Others
113211,2025-12-19,13,6,3869.91,5,5,5,Champions
113212,2025-06-12,203,3,1525.24,3,4,4,Loyal
113213,2024-05-30,581,1,694.28,1,2,2,Lost
113215,2025-11-20,42,7,2610.84,4,5,4,Champions
113216,2025-02-01,334,1,103.75,2,2,1,Lost
113217,2025-04-27,249,9,3485.99,3,5,5,Loyal
113219,2024-11-18,409,1,256.07,2,2,1,Lost
113220,2023-12-28,735,1,132.04,1,2,1,Lost
113221,2025-11-18,44,1,50.94,4,2,1,Potential Loyalists
113222,2025-01-06,360,2,439.58,2,3,2,Others
113223,2025-11-27,35,12,5690.01,5,5,5,Champions
113224,2025-10-22,71,1,1060.7,4,2,3,Potential Loyalists
113225,2024-11-08,419,2,1227.6399999999999,2,3,3,Others
113226,2025-02-06,329,2,1466.5900000000001,2,3,4,Others
113227,2025-06-11,204,6,1701.66,3,5,4,Loyal
113229,2025-11-19,43,12,4440.82,4,5,5,Champions
113230,2025-07-08,177,2,1035.04,3,3,3,Others
113231,2025-10-21,72,6,2502.76,4,5,4,Champions
113232,2023-04-29,978,1,163.7,1,2,1,Lost
113233,2025-04-07,269,5,1980.37,3,4,4,Loyal
113235,2024-05-11,600,1,730.09,1,2,3,Lost
113237,2024-03-08,664,1,32.32,1,2,1,Lost
113238,2025-07-17,168,1,454.51,3,2,2,Others
113239,2025-12-03,29,4,919.39,5,4,3,Loyal
113240,2025-12-24,8,21,10062.86,5,5,5,Champions
113241,2025-11-25,37,3,756.76,5,4,3,Loyal
113242,2023-09-16,838,2,1679.75,1,3,4,Others
113244,2025-12-21,11,8,4425.76,5,5,5,Champions
113245,2024-10-25,433,2,228.07,2,3,1,Others
113246,2025-12-11,21,2,497.82,5,3,2,Potential Loyalists
113247,2025-11-27,35,2,517.5799999999999,5,3,2,Potential Loyalists
113249,2025-12-11,21,2,627.04,5,3,2,Potential Loyalists
113250,2025-01-28,338,1,630.53,2,2,2,Lost
113251,2025-01-13,353,2,136.06,2,3,1,Others
113253,2024-05-30,581,1,266.38,1,2,1,Lost
113254,2025-10-06,87,2,1081.27,4,3,3,Potential Loyalists
113257,2025-08-29,125,4,1544.26,4,4,4,Champions
113258,2024-03-01,671,1,89.21000000000001,1,2,1,Lost
113259,2025-09-20,103,9,1963.51,4,5,4,Champions
113260,2025-07-08,177,2,1897.12,3,3,4,Others
113261,2025-10-07,86,7,2767.87,4,5,5,Champions
113262,2025-03-24,283,1,86.82,2,2,1,Lost
113263,2024-11-28,399,2,1364.65,2,3,3,Others
113265,2025-07-29,156,1,95.72999999999999,3,2,1,Others
113266,2025-08-13,141,13,5493.6,3,5,5,Loyal
113267,2023-12-13,750,1,519.27,1,2,2,Lost
113268,2025-03-15,292,3,1748.23,2,4,4,At Risk
113269,2025-11-22,40,3,1595.31,5,4,4,Champions
113270,2024-12-01,396,1,74.55,2,2,1,Lost
113272,2025-12-01,31,20,8400.11,5,5,5,Champions
113273,2025-05-23,223,2,388.72,3,3,2,Others
113274,2025-12-04,28,1,297.36,5,2,2,Potential Loyalists
113275,2024-11-17,410,1,93.23,2,2,1,Lost
113276,2023-12-26,737,3,708.47,1,4,2,Others
113277,2025-03-30,277,1,677.64,3,2,2,Others
113278,2025-09-08,115,5,819.68,4,4,3,Loyal
113279,2025-12-14,18,7,1615.79,5,5,4,Champions
113281,2025-05-01,245,2,729.26,3,3,2,Others
113282,2025-12-10,22,5,5086.34,5,4,5,Champions
113284,2025-09-12,111,8,2234.41,4,5,4,Champions
113285,2024-09-26,462,2,744.97,2,3,3,Others
113286,2025-05-06,240,1,242.51999999999998,3,2,1,Others
113287,2025-11-15,47,4,3350.58,4,4,5,Champions
113288,2025-10-29,64,3,4183.35,4,4,5,Champions
113289,2024-04-26,615,1,42.84,1,2,1,Lost
113293,2025-11-28,34,6,3466.09,5,5,5,Champions
113294,2023-02-07,1059,1,1521.43,1,2,4,Lost
113295,2024-12-29,368,1,702.87,2,2,2,Lost
113297,2023-11-04,789,1,98.81,1,2,1,Lost
113298,2025-12-29,3,14,6581.8,5,5,5,Champions
113299,2023-04-17,990,1,455.87,1,2,2,Lost
113300,2024-12-01,396,2,374.81,2,3,2,Others
113301,2025-11-13,49,6,3159.7799999999997,4,5,5,Champions
113302,2025-11-20,42,10,7265.12,4,5,5,Champions
113303,2024-12-21,376,4,798.71,2,4,3,At Risk
113305,2025-12-26,6,2,310.4,5,3,2,Potential Loyalists
113307,2025-07-01,184,4,732.99,3,4,3,Loyal
113308,2025-01-24,342,1,52.56,2,2,1,Lost
113309,2023-12-13,750,1,71.19,1,2,1,Lost
113310,2024-11-16,411,3,856.8800000000001,2,4,3,At Risk
113311,2025-11-11,51,6,1972.75,4,5,4,Champions
113315,2023-06-20,926,1,62.47,1,2,1,Lost
113316,2025-03-20,287,2,219.52,2,3,1,Others
113317,2025-11-28,34,1,216.42,5,2,1,Potential Loyalists
113318,2025-04-14,262,4,1421.19,3,4,4,Loyal
113320,2025-11-05,57,4,3420.9500000000003,4,4,5,Champions
113321,2023-02-08,1058,1,21.4,1,2,1,Lost
113323,2024-03-15,657,1,1004.6999999999999,1,2,3,Lost
113325,2025-10-27,66,4,474.04,4,4,2,Others
113326,2024-03-21,651,1,72.34,1,2,1,Lost
113328,2025-09-26,97,6,3031.07,4,5,5,Champions
113329,2023-12-16,747,2,434.15,1,3,2,Others
113330,2025-12-12,20,11,4391.17,5,5,5,Champions
113331,2025-08-26,128,2,1538.35,3,3,4,Others
113332,2025-06-05,210,5,2168.51,3,4,4,Loyal
113335,2025-12-27,5,5,3825.73,5,4,5,Champions
113336,2025-11-03,59,4,1179.88,4,4,3,Loyal
113337,2023-03-16,1022,1,420.43,1,2,2,Lost
113338,2025-10-06,87,2,3515.31,4,3,5,Potential Loyalists
113339,2025-07-30,155,4,1349.3,3,4,3,Loyal
113340,2024-12-26,371,6,1618.26,2,5,4,At Risk
113341,2025-03-19,288,3,1277.55,2,4,3,At Risk
113342,2025-12-16,16,2,714.69,5,3,2,Potential Loyalists
113343,2023-07-03,913,1,504.3,1,2,2,Lost
113344,2025-10-05,88,2,473.71000000000004,4,3,2,Potential Loyalists
113346,2025-04-15,261,2,1674.1599999999999,3,3,4,Others
113349,2025-12-14,18,4,857.12,5,4,3,Loyal
113350,2025-03-19,288,1,159.07,2,2,1,Lost
113352,2024-04-02,639,3,1062.4,1,4,3,At Risk
113353,2025-11-03,59,3,2208.77,4,4,4,Champions
113354,2025-07-06,179,4,2197.7200000000003,3,4,4,Loyal
113355,2025-07-30,155,2,542.88,3,3,2,Others
113356,2025-10-14,79,8,4125.94,4,5,5,Champions
113357,2025-11-25,37,3,296.15999999999997,5,4,2,Others
113359,2024-10-10,448,5,3681.55,2,4,5,At Risk
113360,2025-05-19,227,4,1599.95,3,4,4,Loyal
113362,2025-06-19,196,1,95.52,3,2,1,Others
113363,2025-12-05,27,7,3391.57,5,5,5,Champions
113364,2025-12-07,25,22,12264.76,5,5,5,Champions
113365,2025-04-23,253,1,216.16,3,2,1,Others
113368,2025-12-13,19,2,1711.68,5,3,4,Potential Loyalists
113370,2025-06-03,212,1,799.22,3,2,3,Others
113371,2025-11-06,56,4,639.88,4,4,2,Others
113372,2025-12-26,6,8,5997.75,5,5,5,Champions
113374,2025-12-02,30,1,186.4,5,2,1,Potential Loyalists
113375,2023-03-16,1022,1,236.51,1,2,1,Lost
113376,2025-06-22,193,10,8047.1900000000005,3,5,5,Loyal
113377,2024-12-23,374,2,301.07000000000005,2,3,2,Others
113378,2024-06-15,565,2,153.69,1,3,1,Others
113379,2023-03-08,1030,1,157.76,1,2,1,Lost
113380,2025-03-17,290,2,875.85,2,3,3,Others
113381,2025-12-29,3,4,1946.4,5,4,4,Champions
113382,2025-07-18,167,3,1267.59,3,4,3,Loyal
113383,2023-10-22,802,1,42.16,1,2,1,Lost
113384,2025-06-01,214,2,136.99,3,3,1,Others
113385,2025-08-03,151,3,509.06,3,4,2,Others
113386,2025-08-07,147,4,2791.25,3,4,5,Loyal
113388,2025-11-14,48,12,2602.16,4,5,4,Champions
113389,2024-12-27,370,7,2483.71,2,5,4,At Risk
113390,2025-08-03,151,1,308.52,3,2,2,Others
113391,2025-07-20,165,2,814.07,3,3,3,Others
113392,2025-11-08,54,7,2941.02,4,5,5,Champions
113393,2025-11-26,36,1,159.4,5,2,1,Potential Loyalists
113395,2025-08-01,153,5,2798.77,3,4,5,Loyal
113397,2025-11-11,51,4,2280.14,4,4,4,Champions
113398,2024-12-05,392,2,1618.1599999999999,2,3,4,Others
113400,2025-12-23,9,5,3442.22,5,4,5,Champions
113401,2025-10-29,64,4,2096.56,4,4,4,Champions
113402,2025-06-12,203,1,102.26,3,2,1,Others
113403,2025-12-31,1,23,11608.93,5,5,5,Champions
113404,2024-04-19,622,1,78.3,1,2,1,Lost
113406,2025-06-07,208,5,1824.42,3,4,4,Loyal
113408,2025-11-08,54,3,2058.92,4,4,4,Champions
113410,2023-05-02,975,1,154.83,1,2,1,Lost
113411,2025-11-13,49,1,313.71,4,2,2,Potential Loyalists
113412,2025-10-13,80,15,6254.9400000000005,4,5,5,Champions
113414,2025-12-05,27,5,2269.14,5,4,4,Champions
113415,2024-07-16,534,1,96.16999999999999,1,2,1,Lost
113417,2025-05-23,223,7,2218.96,3,5,4,Loyal
113418,2025-01-21,345,4,1833.22,2,4,4,At Risk
113419,2025-08-27,127,7,1947.59,4,5,4,Champions
113420,2024-10-30,428,1,116.24000000000001,2,2,1,Lost
113421,2025-12-12,20,4,497.05,5,4,2,Others
113422,2025-05-30,216,1,522.63,3,2,2,Others
113423,2024-12-10,387,1,290.44,2,2,1,Lost
113424,2025-06-13,202,2,746.83,3,3,3,Others
113425,2025-07-01,184,1,455.42,3,2,2,Others
113426,2023-10-14,810,3,3411.1499999999996,1,4,5,At Risk
113427,2025-06-17,198,2,1667.54,3,3,4,Others
113428,2025-11-17,45,3,2283.76,4,4,4,Champions
113429,2024-02-29,672,2,189.6,1,3,1,Others
113430,2025-11-19,43,16,6593.88,4,5,5,Champions
113431,2025-02-16,319,3,886.69,2,4,3,At Risk
113434,2025-03-21,286,3,968.62,2,4,3,At Risk
113436,2023-02-10,1056,1,29.56,1,2,1,Lost
113437,2025-10-19,74,12,4626.5199999999995,4,5,5,Champions
113438,2024-12-03,394,3,510.65,2,4,2,Others
113439,2025-09-27,96,2,1372.72,4,3,3,Potential Loyalists
113440,2025-10-03,90,2,2472.01,4,3,4,Potential Loyalists
113441,2025-11-29,33,11,9214.68,5,5,5,Champions
113442,2023-02-12,1054,1,704.82,1,2,2,Lost
113444,2025-03-01,306,1,915.94,2,2,3,Lost
113446,2024-09-15,473,2,1141.8899999999999,2,3,3,Others
113447,2023-07-16,900,1,516.46,1,2,2,Lost
113448,2025-09-14,109,3,314.78999999999996,4,4,2,Others
113449,2025-12-08,24,2,517.26,5,3,2,Potential Loyalists
113450,2025-12-23,9,2,1693.3799999999999,5,3,4,Potential Loyalists
113451,2025-03-02,305,2,624.89,2,3,2,Others
113452,2025-09-30,93,1,370.22,4,2,2,Potential Loyalists
113454,2025-01-01,365,1,72.29,2,2,1,Lost
113456,2025-10-08,85,4,4449.81,4,4,5,Champions
113457,2025-10-08,85,3,472.2,4,4,2,Others
113458,2025-09-02,121,2,755.39,4,3,3,Potential Loyalists
113459,2025-04-15,261,5,2533.27,3,4,4,Loyal
113460,2024-05-15,596,2,927.86,1,3,3,Others
113462,2025-10-07,86,9,1896.54,4,5,4,Champions
113463,2025-12-13,19,10,3360.88,5,5,5,Champions
113464,2023-12-30,733,1,319.03,1,2,2,Lost
113466,2023-05-23,954,1,112.04,1,2,1,Lost
113468,2024-11-14,413,1,919.0699999999999,2,2,3,Lost
113469,2023-06-21,925,1,1493.82,1,2,4,Lost
113474,2025-08-04,150,2,452.07000000000005,3,3,2,Others
113475,2025-10-12,81,7,2549.33,4,5,4,Champions
113476,2025-12-28,4,5,1874.1000000000001,5,4,4,Champions
113477,2025-11-09,53,6,1401.3300000000002,4,5,3,Loyal
113479,2025-11-01,61,2,337.18,4,3,2,Potential Loyalists
113480,2025-11-12,50,5,2267.64,4,4,4,Champions
113481,2025-11-28,34,10,4795.87,5,5,5,Champions
113482,2025-11-11,51,6,1662.8400000000001,4,5,4,Champions
113485,2025-07-21,164,1,60.76,3,2,1,Others
113486,2023-09-07,847,1,276.71,1,2,1,Lost
113487,2025-01-16,350,2,721.33,2,3,2,Others
113490,2025-06-23,192,4,1195.99,3,4,3,Loyal
113491,2024-02-02,699,1,528.54,1,2,2,Lost
113492,2025-04-22,254,3,1059.02,3,4,3,Loyal
113493,2025-12-21,11,2,346.54,5,3,2,Potential Loyalists
113494,2025-12-26,6,37,19683.45,5,5,5,Champions
113495,2025-06-01,214,4,1726.07,3,4,4,Loyal
113496,2025-05-29,217,2,81.71000000000001,3,3,1,Others
113497,2025-10-26,67,5,1395.76,4,4,3,Loyal
113499,2024-08-04,515,1,873.44,2,2,3,Lost
113500,2025-04-07,269,3,1122.76,3,4,3,Loyal
113503,2025-10-10,83,2,458.90000000000003,4,3,2,Potential Loyalists
113504,2025-11-09,53,4,1072.97,4,4,3,Loyal
113505,2025-11-07,55,10,4711.5199999999995,4,5,5,Champions
113508,2025-12-06,26,24,12682.2,5,5,5,Champions
113509,2025-12-07,25,9,5390.45,5,5,5,Champions
113510,2025-09-21,102,3,1549.75,4,4,4,Champions
113513,2025-10-12,81,1,847.75,4,2,3,Potential Loyalists
113514,2025-02-19,316,3,1095.2,2,4,3,At Risk
113515,2025-07-24,161,4,1737.75,3,4,4,Loyal
113516,2025-07-08,177,1,233.49,3,2,1,Others
113518,2025-12-29,3,2,711.68,5,3,2,Potential Loyalists
113519,2024-12-20,377,3,1646.07,2,4,4,At Risk
113520,2024-04-11,630,1,278.4,1,2,1,Lost
113522,2025-05-19,227,3,505.46999999999997,3,4,2,Others
113524,2023-06-25,921,1,271.32,1,2,1,Lost
113525,2025-12-27,5,14,6228.41,5,5,5,Champions
113526,2025-05-09,237,2,231.45,3,3,1,Others
113527,2025-06-09,206,2,1634.64,3,3,4,Others
113528,2024-02-10,691,2,166.12,1,3,1,Others
113530,2025-09-22,101,3,395.3,4,4,2,Others
113531,2025-12-21,11,5,3737.5899999999997,5,4,5,Champions
113532,2025-11-20,42,4,1526.9299999999998,4,4,4,Champions
113534,2023-08-10,875,1,2252.72,1,2,4,Lost
113535,2023-12-13,750,2,520.55,1,3,2,Others
113536,2025-09-01,122,4,1954.81,4,4,4,Champions
113537,2024-09-12,476,3,1511.1299999999999,2,4,4,At Risk
113538,2025-07-11,174,2,446.77,3,3,2,Others
113539,2025-10-18,75,9,4584.77,4,5,5,Champions
113540,2025-08-09,145,6,2787.06,3,5,5,Loyal
113542,2023-08-24,861,1,66.18,1,2,1,Lost
113543,2025-10-01,92,2,2124.21,4,3,4,Potential Loyalists
113545,2025-03-24,283,2,3215.1400000000003,2,3,5,Others
113546,2024-12-28,369,2,692.78,2,3,2,Others
113547,2023-10-02,822,1,955.13,1,2,3,Lost
113548,2025-10-26,67,9,2434.36,4,5,4,Champions
113549,2025-07-30,155,11,4495.44,3,5,5,Loyal
113550,2024-03-15,657,4,1202.31,1,4,3,At Risk
113551,2025-12-29,3,6,1920.7,5,5,4,Champions
113552,2025-12-21,11,6,2099.83,5,5,4,Champions
113553,2025-10-16,77,2,509.32,4,3,2,Potential Loyalists
113554,2025-03-10,297,1,283.20000000000005,2,2,1,Lost
113555,2023-12-31,732,3,759.3699999999999,1,4,3,At Risk
113556,2025-12-09,23,7,1703.57,5,5,4,Champions
113558,2024-04-27,614,1,106.57000000000001,1,2,1,Lost
113559,2025-08-15,139,2,874.69,3,3,3,Others
113560,2024-10-21,437,2,1328.87,2,3,3,Others
113561,2025-12-05,27,6,1487.37,5,5,4,Champions
113562,2025-12-19,13,5,1747.09,5,4,4,Champions
113563,2023-12-12,751,3,1963.3400000000001,1,4,4,At Risk
113564,2025-06-06,209,2,1816.19,3,3,4,Others
113566,2024-11-12,415,1,239.70999999999998,2,2,1,Lost
113567,2025-12-05,27,2,1022.03,5,3,3,Potential Loyalists
113568,2024-12-31,366,1,806.9100000000001,2,2,3,Lost
113570,2025-03-10,297,2,376.18,2,3,2,Others
113571,2025-07-25,160,2,938.26,3,3,3,Others
113572,2025-09-27,96,4,1786.76,4,4,4,Champions
113573,2025-02-09,326,2,686.14,2,3,2,Others
113574,2025-10-12,81,4,1526.15,4,4,4,Champions
113578,2025-12-16,16,10,4188.17,5,5,5,Champions
113580,2025-01-01,365,4,2836.2400000000002,2,4,5,At Risk
113581,2025-12-20,12,7,6012.9,5,5,5,Champions
113582,2025-08-10,144,11,4558.83,3,5,5,Loyal
113583,2024-10-29,429,2,1187.6399999999999,2,3,3,Others
113585,2025-10-10,83,1,196.84,4,2,1,Potential Loyalists
113586,2025-08-09,145,4,1282.84,3,4,3,Loyal
113587,2025-06-23,192,1,86.22,3,2,1,Others
113588,2025-11-25,37,11,2701.79,5,5,5,Champions
113589,2025-02-13,322,2,918.81,2,3,3,Others
113590,2025-10-07,86,1,168.89,4,2,1,Potential Loyalists
113591,2025-05-21,225,8,4006.2,3,5,5,Loyal
113592,2025-11-21,41,2,993.67,5,3,3,Potential Loyalists
113593,2025-12-21,11,15,8084.7,5,5,5,Champions
113594,2024-10-07,451,6,2900.24,2,5,5,At Risk
113595,2025-11-13,49,2,109.35,4,3,1,Potential Loyalists
113596,2025-05-18,228,12,4859.92,3,5,5,Loyal
113597,2023-11-30,763,1,343.47,1,2,2,Lost
113599,2025-08-21,133,4,2364.15,3,4,4,Loyal
113601,2023-05-31,946,1,670.12,1,2,2,Lost
113603,2024-01-11,721,2,487.60999999999996,1,3,2,Others
113605,2023-09-27,827,2,212.05,1,3,1,Others
113606,2025-11-04,58,4,884.23,4,4,3,Loyal
113607,2025-12-09,23,6,1751.73,5,5,4,Champions
113608,2025-04-25,251,4,1273.67,3,4,3,Loyal
113610,2025-02-10,325,4,4270.19,2,4,5,At Risk
113611,2024-03-29,643,3,2330.2599999999998,1,4,4,At Risk
113612,2023-12-28,735,1,125.86,1,2,1,Lost
113614,2024-09-08,480,1,94.61,2,2,1,Lost
113616,2024-04-28,613,1,420.38,1,2,2,Lost
113617,2025-04-12,264,2,1986.61,3,3,4,Others
113618,2025-10-18,75,2,717.5,4,3,2,Potential Loyalists
113619,2025-09-27,96,5,1506.34,4,4,4,Champions
113620,2025-12-18,14,4,1342.58,5,4,3,Loyal
113621,2024-11-12,415,3,450.65,2,4,2,Others
113622,2023-10-12,812,1,555.44,1,2,2,Lost
113623,2025-11-08,54,4,1277.74,4,4,3,Loyal
113624,2024-09-04,484,4,1495.43,2,4,4,At Risk
113625,2023-06-08,938,1,77.18,1,2,1,Lost
113628,2025-08-30,124,4,1969.3800000000003,4,4,4,Champions
113630,2025-05-30,216,3,1940.31,3,4,4,Loyal
113632,2025-12-29,3,8,4032.33,5,5,5,Champions
113633,2025-08-02,152,7,2122.53,3,5,4,Loyal
113634,2025-05-18,228,1,393.69,3,2,2,Others
113635,2025-08-24,130,6,2540.3,3,5,4,Loyal
113636,2025-12-13,19,4,3557.99,5,4,5,Champions
113638,2025-08-11,143,6,2105.63,3,5,4,Loyal
113639,2024-10-10,448,3,3391.88,2,4,5,At Risk
113641,2025-05-11,235,5,2281.77,3,4,4,Loyal
113644,2025-11-03,59,4,374.29999999999995,4,4,2,Others
113645,2025-12-30,2,4,3537.4700000000003,5,4,5,Champions
113646,2025-12-26,6,9,3471.38,5,5,5,Champions
113648,2024-10-10,448,2,812.4300000000001,2,3,3,Others
113649,2025-04-24,252,1,131.37,3,2,1,Others
113650,2024-06-27,553,4,490.59,1,4,2,Others
113651,2025-08-10,144,15,6864.719999999999,3,5,5,Loyal
113652,2024-07-29,521,2,324.02,2,3,2,Others
113653,2025-09-20,103,5,5082.200000000001,4,4,5,Champions
113654,2023-05-02,975,1,874.22,1,2,3,Lost
113655,2025-07-18,167,1,95.27,3,2,1,Others
113656,2024-06-21,559,5,2581.91,1,4,4,At Risk
113657,2024-03-31,641,1,83.19,1,2,1,Lost
113659,2023-11-03,790,1,960.83,1,2,3,Lost
113661,2025-03-04,303,2,1544.47,2,3,4,Others
113663,2024-09-19,469,1,1673.73,2,2,4,Lost
113664,2023-09-15,839,1,57.34,1,2,1,Lost
113665,2025-11-20,42,3,699.59,4,4,2,Others
113666,2024-08-03,516,3,576.26,2,4,2,Others
113668,2024-10-12,446,3,1219.19,2,4,3,At Risk
113669,2025-03-25,282,3,782.57,3,4,3,Loyal
113670,2025-09-06,117,6,2996.2,4,5,5,Champions
113671,2025-06-28,187,3,757.57,3,4,3,Loyal
113673,2024-04-29,612,1,135.01,1,2,1,Lost
113674,2024-10-07,451,1,92.12,2,2,1,Lost
113675,2025-12-23,9,3,842.73,5,4,3,Loyal
113676,2025-10-17,76,7,6103.95,4,5,5,Champions
113677,2025-12-15,17,3,1623.22,5,4,4,Champions
113678,2025-02-08,327,1,532.0,2,2,2,Lost
113682,2023-09-05,849,1,1340.79,1,2,3,Lost
113683,2025-06-22,193,7,4296.76,3,5,5,Loyal
113684,2025-06-28,187,8,4608.84,3,5,5,Loyal
113686,2025-12-08,24,2,729.12,5,3,2,Potential Loyalists
113687,2025-08-25,129,5,1712.5900000000001,3,4,4,Loyal
113688,2023-06-05,941,1,86.07,1,2,1,Lost
113690,2023-10-14,810,1,129.02,1,2,1,Lost
113693,2025-10-03,90,1,813.98,4,2,3,Potential Loyalists
113694,2025-06-24,191,1,436.76,3,2,2,Others
113695,2025-12-12,20,8,2117.95,5,5,4,Champions
113696,2025-12-25,7,3,1272.81,5,4,3,Loyal
113698,2025-09-23,100,1,827.45,4,2,3,Potential Loyalists
113699,2025-08-11,143,6,2970.3799999999997,3,5,5,Loyal
113700,2024-05-06,605,1,54.1,1,2,1,Lost
113701,2025-12-18,14,3,1824.8500000000001,5,4,4,Champions
113702,2023-08-13,872,2,752.64,1,3,3,Others
113703,2023-01-03,1094,1,149.37,1,2,1,Lost
113705,2025-11-27,35,22,11370.07,5,5,5,Champions
113706,2025-05-06,240,5,3310.9,3,4,5,Loyal
113707,2024-12-29,368,2,285.94,2,3,1,Others
113709,2023-04-26,981,2,922.4,1,3,3,Others
113710,2025-12-31,1,18,8406.65,5,5,5,Champions
113711,2024-09-11,477,3,1005.68,2,4,3,At Risk
113712,2024-06-22,558,3,2062.86,1,4,4,At Risk
113713,2025-01-15,351,1,101.7,2,2,1,Lost
113714,2025-04-24,252,2,2726.71,3,3,5,Others
113715,2025-12-30,2,12,3057.85,5,5,5,Champions
113716,2025-07-26,159,5,2958.72,3,4,5,Loyal
113717,2025-12-25,7,12,4284.78,5,5,5,Champions
113718,2023-01-18,1079,1,454.12,1,2,2,Lost
113719,2025-12-04,28,2,1300.97,5,3,3,Potential Loyalists
113720,2025-08-28,126,3,1951.54,4,4,4,Champions
113721,2024-03-19,653,2,327.32,1,3,2,Others
113722,2025-11-20,42,7,4107.74,4,5,5,Champions
113723,2025-12-16,16,5,3061.36,5,4,5,Champions
113724,2025-12-25,7,10,7246.29,5,5,5,Champions
113725,2025-04-27,249,1,890.02,3,2,3,Others
113726,2025-01-21,345,1,2246.4100000000003,2,2,4,Lost
113727,2025-11-01,61,3,407.95000000000005,4,4,2,Others
113728,2023-01-13,1084,1,778.1700000000001,1,2,3,Lost
113730,2025-09-15,108,5,1093.36,4,4,3,Loyal
113731,2025-12-04,28,12,3117.65,5,5,5,Champions
113732,2025-10-11,82,6,2220.94,4,5,4,Champions
113733,2025-02-18,317,4,1107.46,2,4,3,At Risk
113735,2024-07-09,541,1,345.31,1,2,2,Lost
113739,2025-10-01,92,2,1102.01,4,3,3,Potential Loyalists
113741,2025-03-22,285,1,843.8399999999999,2,2,3,Lost
113742,2025-12-25,7,6,4075.45,5,5,5,Champions
113743,2024-09-17,471,2,829.8299999999999,2,3,3,Others
113744,2025-12-08,24,3,3062.01,5,4,5,Champions
113745,2025-10-27,66,3,2106.61,4,4,4,Champions
113746,2025-07-27,158,1,452.68,3,2,2,Others
113747,2025-06-21,194,2,1935.9,3,3,4,Others
113748,2025-02-08,327,2,599.1,2,3,2,Others
113749,2025-10-22,71,5,2522.78,4,4,4,Champions
113751,2024-10-29,429,2,300.98,2,3,2,Others
113754,2024-07-29,521,2,891.63,2,3,3,Others
113755,2025-12-11,21,5,824.1899999999999,5,4,3,Loyal
113756,2025-10-05,88,1,544.03,4,2,2,Potential Loyalists
113757,2025-09-08,115,5,1146.54,4,4,3,Loyal
113759,2024-09-12,476,1,402.96,2,2,2,Lost
113760,2023-12-20,743,2,160.54,1,3,1,Others
113761,2024-11-20,407,1,454.75,2,2,2,Lost
113762,2025-02-15,320,1,88.94,2,2,1,Lost
113763,2023-06-10,936,1,59.99,1,2,1,Lost
113766,2024-12-14,383,2,710.3,2,3,2,Others
113767,2025-02-28,307,8,4167.12,2,5,5,At Risk
113768,2024-02-24,677,1,582.6099999999999,1,2,2,Lost
113770,2025-12-18,14,6,2960.2400000000002,5,5,5,Champions
113771,2025-11-05,57,4,799.77,4,4,3,Loyal
